396,Medical equipment and supplies manufacturing 391
397,"Toys, amusement, and sporting goods manufacturing"
398,"Miscellaneous manufacturing, n.e.c."
399,Not specified manufacturing industries
407,"Motor vehicles, parts and supplies wholesalers"
408,Furniture and home furnishing wholesalers
409,Lumber and other construction materials wholesalers
417,Professional and commercial equipment and supplies wholesalers
418,"Metals and minerals, except petroleum, wholesalers"
419,Electrical goods wholesalers
426,"Hardware, plumbing and heating equipment, and supplies wholesalers"
427,"Machinery, equipment, and supplies wholesalers"
428,Recyclable material wholesalers
429,Miscellaneous durable goods wholesalers
437,Paper and paper product wholesalers
438,"Drugs, sundries, and chemical and allied product wholesalers"
439,"Apparel, fabrics, and notions wholesalers"
447,Groceries and related product wholesalers
448,Farm product raw material wholesalers
449,Petroleum and petroleum product wholesalers
456,Alcoholic beverage wholesalers
457,Farm supplies wholesalers
458,Miscellaneous nondurable goods wholesalers
459,Not specified wholesale trade
467,Automobile dealers
468,Other motor vehicle dealers
469,"Auto parts, accessories, and tire stores"
477,Furniture and home furnishings stores
478,Household appliance stores
479,"Radio, TV, and computer stores"
487,Building material and supplies dealers
488,Hardware stores
489,Lawn and garden equipment and supplies stores
497,Grocery stores
498,Specialty food stores
499,"Beer, wine, and liquor stores"
507,Pharmacies and drug stores
508,"Health and personal care, except drug, stores"
509,Gasoline stations
517,"Clothing and accessories, except shoe, stores"
518,Shoe stores
519,"Jewelry, luggage, and leather goods stores"
527,"Sporting goods, camera, and hobby and toy stores"
528,"Sewing, needlework and piece goods stores"
529,Music stores
537,Book stores and news dealers
538,Department stores
539,Miscellaneous general merchandise stores
547,Retail florists
548,Office supplies and stationary stores
549,Used merchandise stores
557,"Gift, novelty, and souvenir shops"
558,Miscellaneous retail stores
559,Electronic shopping and mail-order houses
567,Vending machine operators
568,Fuel dealers
569,Other direct selling establishments
579,Not specified retail trade
607,Air transportation
608,Rail transportation
609,Water transportation
617,Truck transportation
618,Bus service and urban transit
619,Taxi and limousine service
627,Pipeline transportation
628,Scenic and sightseeing transportation
629,Services incidental to transportation
637,Postal Service
638,Courier and messengers
639,Warehousing and storage
647,Newspaper publishers
648,Publishing except newspapers and software
649,Software publishing
657,Motion pictures and video industries
659,Sound recording industries
667,Radio and television broadcasting and cable
668,Wired telecommunications carriers
669,Other telecommunication services
677,Libraries and archives
678,Other information services
679,Data processing services
687,Banking and related activities
688,"Savings institutions, including credit unions"
689,Non-depository credit and related activities
697,"Securities, commodities, funds, trusts, and other financial investments"
699,Insurance carriers and related activities
707,Real estate
708,Automotive equipment rental and leasing
717,Video tape and disk rental
718,Other consumer goods rental
719,"Commercial, industrial, and other intangible assets rental and leasing"
727,Legal services
728,"Accounting, tax preparation, bookkeeping and payroll services"
729,"Architectural, engineering, and related services"
737,Specialized design services
738,Computer systems design and related services
739,"Management, scientific and technical consulting services"
746,Scientific research and development services
747,Advertising and related services
748,Veterinary services
749,"Other professional, scientific and technical services"
757,Management of companies and enterprises
758,Employment services
759,Business support services
767,Travel arrangement and reservation services
768,Investigation and security services
769,Services to buildings and dwellings
777,Landscaping services
778,Other administrative and other support services
779,Waste management and remediation services
786,Elementary and secondary schools
787,"Colleges and universities, including junior colleges"
788,"Business, technical, and trade schools and training"
789,"Other schools, instruction, and educational services"
797,Offices of physicians
798,Offices of dentists
799,Office of chiropractors
807,Offices of optometrists
808,Offices of other health practitioners
809,Outpatient care centers
817,Home health care services
818,Other health care services
819,Hospitals
827,Nursing care facilities
829,"Residential care facilities, without nursing"
837,Individual and family services
838,"Community food and housing, and emergency services"
839,Vocational rehabilitation services
847,Child day care services
856,"Independent artists, performing arts, spectator sports, and related industries"
857,"Museums, art galleries, historical sites, and similar institutions"
858,Bowling centers
859,"Other amusement, gambling, and recreation industries"
866,Traveler accommodation
867,"Recreational vehicle parks and camps, and rooming and boarding houses"
868,Restaurants and other food services
869,"Drinking places, alcoholic beverages"
877,Automotive repair and maintenance
878,Car washes
879,Electronic and precision equipment repair and maintenance
887,Commercial and industrial machinery and equipment repair and maintenance
888,Personal and household goods repair and maintenance
889,Footwear and leather goods repair
897,Barber shops
898,Beauty salons
899,Nail salons and other personal care services
907,Drycleaning and laundry services
908,"Funeral homes, cemeteries and crematories"
909,Other personal services
916,Religious organizations
917,"Civic, social, advocacy organizations, and grantmaking and giving services"
918,Labor unions
919,"Business, professional, political, and similar organizations"
929,Private households
937,Executive offices and legislative bodies
938,Public finance activities
939,Other general government and support
947,"Justice, public order, and safety activities"
948,Administration of human resource programs
949,Administration of environmental quality and housing programs
957,Administration of economic programs and space research
959,National security and international affairs
967,U. S. Army
968,U. S. Air Force
969,U. S. Navy
977,U. S. Marines
978,U. S. Coast Guard
979,"U. S. Armed Forces, branch not specified"
987,Military Reserves or National Guard
992,"Unemployed, last worked 1994 or earlier or never worked none"
